query_id,user_id,query_text,category,response
54063820-bf87-436a-bdef-ddb20a2039a4,7923,There’s a billing issue with my purchase.,payment_issue,You can manage and fix your payment issues at My Account > Billing > Payment Help. Select the relevant transaction to proceed.
5f37668b-6cb3-482b-8b0e-70d71a1e5fff,8572,Goodbye!,goodbye,Goodbye! I hope I was able to help you today.
8d4ac5b1-c971-4abd-a545-d9edc2321295,9423,"My payment is pending, what should I do?",payment_issue,You can manage and fix your payment issues at Profile > Wallet > Payment Issues. Select the relevant transaction to proceed.
e4fff034-1827-438a-b9e5-754ca0b0d20e,8500,Please provide shipment tracking updates.,order_tracking,"To track your shipment, please go to Orders > Track Shipment. Enter your tracking ID for more details."
d7909a4f-c905-4a0d-87a6-bad2190e6deb,5730,What’s the current status of my order?,order_status,You can check your order status by going to Orders > Select Order > View Status. It will display the current progress of your order.
bd88314b-9cd7-4e0c-ad26-1ab4fd128b75,3034,Goodbye!,goodbye,Goodbye! I hope I was able to help you today.
31f47e8b-1f0a-485a-a3f2-8b5f2465c9bc,2280,I need to speak to a human agent.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
96d943f0-c56a-4996-80a6-3186858fb89d,7071,Where do I go to raise a complaint?,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
7adf9aa3-4ad6-4edf-8da1-6a89d107a3ca,1765,I want to talk to a real person.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
7aef01e9-2ae2-4189-baf1-f18a881698d9,7217,I need a refund on my last order.,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
9654bc94-122c-43c0-beb8-ec14307eebc2,8769,"My payment is pending, what should I do?",payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
8bcfe1be-8e81-432a-bb11-23bcbfb6e95c,8757,Can I rate the product I bought?,review_order,"You can add a review by navigating to My Account > Reviews > Write Review. Once there, you’ll be able to write and submit your review."
fc51a4da-63f7-4416-a7ca-f92474bbf8ce,2829,What’s the current status of my order?,order_status,You can check your order status by going to Orders > Select Order > View Status. It will display the current progress of your order.
c2c91827-7443-489e-a690-9734fac53435,9100,There’s an issue I need to report.,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
eb2b8cd8-b98f-44d9-8a5b-fff759468651,3110,Please cancel my recent purchase.,cancel_order,You can cancel by navigating to My Account > Purchases > Cancel. Choose the order you wish to cancel and follow the prompts.
35b1a6d8-1eb5-4dbd-bb81-4bddf8e560e5,8375,How do I request money back for my purchase?,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
624316ee-f110-4e0e-9c3f-0412404c79bf,1446,There’s a billing issue with my purchase.,payment_issue,You can manage and fix your payment issues at Profile > Wallet > Payment Issues. Select the relevant transaction to proceed.
8956cb62-4d9e-4b21-b874-940987978419,3897,Hello!,greeting,Hi! Welcome back. What can I help you with?
b87d0e1b-0560-42cd-94d9-7ec816c05fb6,7680,Good morning!,greeting,Hi! Welcome back. What can I help you with?
d70ca958-33ef-44c2-aa1d-c8b3896c293c,7303,Can you tell me the refund steps?,demand_refund,"To get a refund, please visit Profile > Order History > Request Refund. Choose the respective order and complete the refund form."
0afe97bc-3653-4639-bcbb-2ddeb63b8694,7075,Where do I go to cancel an order?,cancel_order,You can cancel by navigating to Profile > Order History > Cancel Order. Choose the order you wish to cancel and follow the prompts.
0e57026a-45f8-4fd6-8d96-ec0177b8c826,6361,Can you show me tracking details for my order?,order_tracking,"To track your shipment, please go to Purchases > Delivery > Tracking Info. Enter your tracking ID for more details."
64e3cdcb-a867-4ecf-a179-5a3fb5db5a29,9027,Is there a way to stop processing on my order?,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
2245aa1c-a62d-4129-83d6-7f73f71a723e,2464,Can you connect me to support staff?,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
ff9724a8-cf49-42be-8d8b-ff57df1f4508,7551,I need to speak to a human agent.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
66ac0613-0070-40a6-9942-466abe3cd295,3443,I want to talk to a real person.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
becfd9f1-d0b1-4b29-9b74-b5da58d74e62,8183,I want to complain about a product.,submit_complaint,"You can report a problem by going to Settings > Support > Submit Complaint. Fill in the complaint form, and our team will review it shortly."
c6b2a1cc-f3cc-42ce-9e31-5388b12985e8,9222,How do I request money back for my purchase?,demand_refund,"Refund requests can be placed through My Account > Refunds > Initiate. Select your order, choose 'Request Refund', and submit your reason."
94220256-1fcb-4651-87db-28e6e35a1f1a,1717,I need help with a failed transaction.,payment_issue,You can manage and fix your payment issues at Settings > Payments > Resolve Issue. Select the relevant transaction to proceed.
0234593f-08ae-4590-81cb-7603786a2824,6422,I need the courier information for my order.,order_tracking,"To track your shipment, please go to Purchases > Delivery > Tracking Info. Enter your tracking ID for more details."
fd058c20-1941-4492-9067-f1af441791f3,9772,Has my order been shipped yet?,order_status,You can check your order status by going to Orders > Select Order > View Status. It will display the current progress of your order.
baaba687-471a-4127-828f-55e5747aa28b,2889,I need the courier information for my order.,order_tracking,"To track your shipment, please go to Orders > Track Shipment. Enter your tracking ID for more details."
41761a48-8bc8-4645-bddd-bb6d17bc5adc,8000,Tell me a joke.,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
a6c385ae-ebf9-4758-8bdd-5b6b842ac7ef,2315,There’s an issue I need to report.,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
435490ec-4593-4bbd-8d4b-8e7d3f24bcf7,8900,"Hi, I need some help.",greeting,Hi! Welcome back. What can I help you with?
e7188c50-f736-4d09-ba7c-191cdbc7bb4b,1254,"Hi, I need some help.",greeting,Hi! Welcome back. What can I help you with?
b846ae3a-9e0a-40cf-b822-ab959c83a529,9350,How do I request money back for my purchase?,demand_refund,"To get a refund, please visit Profile > Order History > Request Refund. Choose the respective order and complete the refund form."
ba666473-a638-4f7a-8bf1-86206679f0de,8958,Please help me submit a problem report.,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
264e0d47-cbc3-4eac-921f-585217a787bf,4231,Goodbye!,goodbye,Goodbye! I hope I was able to help you today.
e81b0046-d983-4f5b-a0a0-ee56565d135f,9566,There’s an issue I need to report.,submit_complaint,"To submit a complaint, please visit Profile > Feedback > Report Problem. Provide your order details and a description of the issue."
82e26535-7f06-42c7-8bc7-8cb52c56656d,4652,Where do I write a review for my last order?,review_order,"To review your order, head over to Orders > Select Order > Leave Review. Select the order and leave your feedback."
30c691d1-0142-4913-8efb-92cd0ffac3cd,5497,"Thanks, bye!",goodbye,Goodbye! I hope I was able to help you today.
d79a2b12-b3ab-494a-8d4f-9b9c58092135,9068,Good morning!,greeting,Hello there! How can I assist you with your orders today?
125f25d6-2f17-4651-a35b-d398c5bd6218,4665,Please help me submit a problem report.,submit_complaint,"You can report a problem by going to Settings > Support > Submit Complaint. Fill in the complaint form, and our team will review it shortly."
19d3d112-e24b-463c-9718-fabe539d49a9,2213,Where can I request a refund?,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
8455d7ad-e96a-4f03-923f-85dbfa386b8d,9018,Can I chat with someone from support?,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
80440473-cad0-4121-9603-03dcc6f6041c,2025,Tell me a joke.,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
86d1c09f-e7a1-496e-bb4c-59dc6c31688f,9741,Who won the football game yesterday?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
26efb7e4-fa07-4afe-9157-1ba7ca4c3ee0,2421,Tell me the progress of my recent order.,order_status,You can check your order status by going to My Account > Purchases > Track Progress. It will display the current progress of your order.
9e5ae266-24ec-4a4c-a28b-90d04f6a5cd4,3672,I want to share feedback about my purchase.,review_order,"You can add a review by navigating to My Account > Reviews > Write Review. Once there, you’ll be able to write and submit your review."
eee00d52-61bc-489e-af79-734c43d24c0e,6134,"Hi, I need some help.",greeting,Hello there! How can I assist you with your orders today?
aff23120-c641-4db6-ac79-d30b967eeea0,2255,Is there a way to stop processing on my order?,cancel_order,"To cancel your order, please go to My Account > Purchases > Cancel. After selecting the order, confirm the cancellation. If you face any issues, let me know."
b0a7eb7f-ef4d-48ea-8330-e03f915c1ed1,7610,I want to talk to a real person.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
944e1abe-d692-4818-9089-bddf119a03f1,3626,Where is my order in the process?,order_status,Head over to Profile > Orders > Check Status to see where your order is in the fulfillment process.
089ba741-7a92-4d22-9c6b-464233891a67,9668,Hi there!,greeting,Hi! Welcome back. What can I help you with?
4a127007-a015-4b22-8570-b4a09c17f7e1,7945,See you next time.,goodbye,Thank you for reaching out! Have a great day.
4672a038-d5e4-48e1-a9a4-e6efd143c24d,8141,Please transfer me to a representative.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
1a65c2f8-a9a9-42b3-835f-0b12897052e4,8203,"Hi, I need some help.",greeting,Hi! Welcome back. What can I help you with?
1df63843-e6cc-4173-93b5-88205509e9d8,9945,Please guide me to initiate a refund.,demand_refund,"To get a refund, please visit Settings > Orders > Refund Order. Choose the respective order and complete the refund form."
a133d6ef-72eb-4100-8b92-bf6d00e8499f,9410,Where is my delivery right now?,order_tracking,"To track your shipment, please go to My Account > Shipping > Track Package. Enter your tracking ID for more details."
b73fbbdc-cc7a-4778-9fd4-bc4772c8578e,3320,Can you write me an essay?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
